,username,caption,caption_hashtags,tagged_users,tagged_users_full,likes,comments,is_ad,caption_is_edited,location,accessibility_caption,date,type,id,shortcode,sponsor_user,country,size,year,setting,caption_sentences,sent_len,sent_urls,caption_clean,caption_text,language,has_sponsored_hashtags,annotations,business_model,date_dt,dt_ordinal,dt_year_mon,caption_text_symbols,has_sponsored_keywords,has_disclosures,keyword_tfidf,keyword_keybert,captions_task,caption_task,label,baseline
10,rossbutler,"You guys kept messaging me to go to @allanticovinaiofirenze, so I did and doubled down on two sammies. Escusa while I inhale these.",[],['allanticovinaiofirenze'],"[""All'Antico Vinaio Firenze""]",661363,3122,False,False,All'Antico Vinaio,,"22/07/2018, 12:46:29",GraphSidecar,1829021622532853669,Blh_XmhlE-l,[],US,mega,2018,US_mega,"['You guys kept messaging me to go to @allanticovinaiofirenze, so I did and doubled down on two sammies.', 'Escusa while I inhale these.']",2,"[[], []]","You guys kept messaging me to go to @allanticovinaiofirenze, so I did and doubled down on two sammies. Escusa while I inhale these.",you guys kept messaging me to go to so i did and doubled down on two sammies escusa while i inhale these,en,False,{'Not Sponsored': 3},Not Sponsored,2018-07-22 12:46:29,736897,2018/07,you guys kept messaging me to go to @allanticovinaiofirenze so i did and doubled down on two sammies escusa while i inhale these,False,False,['so did and' 'escusa' 'and doubled' 'on two sammies' 'sammies escusa'],"['sammies escusa inhale', 'messaging did doubled', 'doubled sammies escusa', 'guys kept messaging', 'messaging did']","You guys kept messaging me to go to @allanticovinaiofirenze, so I did and doubled down on two sammies. Escusa while I inhale these.","You guys kept messaging me to go to @allanticovinaiofirenze, so I did and doubled down on two sammies. Escusa while I inhale these.",False,True
11,karliekloss,Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,['#GoodGirl'],[],[],34616,172,False,False,,,"09/05/2020, 00:39:48",GraphSidecar,2304833525059152356,B_8aeEnj-nk,[],US,mega,2020,US_mega,['Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄'],1,[[]],Fantastic Pink coming to theaters 😉 near you @carolinaherrera 💕🎟🧠👄,fantastic pink coming to theaters near you,en,False,"{'Not Sponsored': 1, 'Endorsement': 2}",Endorsement,2020-05-09 00:39:48,737554,2020/05,fantastic pink coming to theaters near you #goodgirl @carolinaherrera,False,False,"['pink coming' 'fantastic pink' 'fantastic pink coming' 'pink coming to'
 'theaters near']","['pink coming theaters', 'fantastic pink coming', 'fantastic pink', 'pink coming', 'coming theaters near']",Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,True,True
12,karliekloss,99 years ago today the 19th Amendment was ratified into law — a very important milestone in our work towards achieving gender equality. On #WomensEqualityDay we celebrate and honor the trailblazers who’ve fought for our rights and we are also reminded of how far yet we have to go. It will take 208 years to achieve gender parity in the US (@worldeconomicforum) unless we take action - https://equalitycantwait.evoke.org/action,['#WomensEqualityDay'],[],[],86394,485,False,False,,"Photo by Karlie Kloss on August 26, 2019. Image may contain: one or more people and closeup","26/08/2019, 21:33:41",GraphImage,2119197260666448425,B1o5q47ASop,[],US,mega,2019,US_mega,"['99 years ago today the 19th Amendment was ratified into law — a very important milestone in our work towards achieving gender equality.', 'On #WomensEqualityDay we celebrate and honor the trailblazers who’ve fought for our rights and we are also reminded of how far yet we have to go.', 'It will take 208 years to achieve gender parity in the US (@worldeconomicforum) unless we take action - https://equalitycantwait.evoke.org/action']",3,"[[], [], ['https://equalitycantwait.evoke.org/action']]",99 years ago today the 19th Amendment was ratified into law — a very important milestone in our work towards achieving gender equality. On we celebrate and honor the trailblazers who’ve fought for our rights and we are also reminded of how far yet we have to go. It will take 208 years to achieve gender parity in the US (@worldeconomicforum) unless we take action - https://equalitycantwait.evoke.org/action,99 years ago today the 19th amendment was ratified into law a very important milestone in our work towards achieving gender equality on we celebrate and honor the trailblazers who ve fought for our rights and we are also reminded of how far yet we have to go it will take 208 years to achieve gender parity in the us unless we take action,en,False,{'Not Sponsored': 2},Not Sponsored,2019-08-26 21:33:41,737297,2019/08,years ago today the 19th amendment was ratified into law a very important milestone in our work towards achieving gender equality on #womensequalityday we celebrate and honor the trailblazers who ve fought for our rights and we are also reminded of how far yet we have to go it will take years to achieve gender parity in the us @worldeconomicforum unless we take action https://equalitycantwait.evoke.org/action,False,False,['gender' 'we' 'equality on' 'take 208 years' 'us unless'],"['19th amendment ratified', 'today 19th amendment', '19th amendment', 'years achieve gender', 'amendment ratified law']",99 years ago today the 19th Amendment was ratified into law — a very important milestone in our work towards achieving gender equality. On #WomensEqualityDay we celebrate and honor the trailblazers who’ve fought for our rights and we are also reminded of how far yet we have to go. It will take 208 years to achieve gender parity in the US (@worldeconomicforum) unless we take action - https://equalitycantwait.evoke.org/action,99 years ago today the 19th Amendment was ratified into law — a very important milestone in our work towards achieving gender equality. On #WomensEqualityDay we celebrate and honor the trailblazers who’ve fought for our rights and we are also reminded of how far yet we have to go. It will take 208 years to achieve gender parity in the US (@worldeconomicforum) unless we take action - https://equalitycantwait.evoke.org/action,False,False
13,karliekloss,Personal best. Team at my side. Running for  @kodewithklossy 💚 Berlin Half ✅🏅,[],"['adidas', 'adidaswomen', 'kodewithklossy']","['adidas (at 🏡)', 'adidas Women (at 🏡)', 'Kode With Klossy']",104166,625,False,False,"Berlin, Germany","Photo by Karlie Kloss in Berlin, Germany with @adidas, @adidaswomen, and @kodewithklossy.","07/04/2019, 19:29:50",GraphImage,2016941546319325952,Bv9naZxFysA,[],US,mega,2019,US_mega,"['Personal best.', 'Team at my side.', 'Running for  @kodewithklossy 💚 Berlin Half ✅🏅']",3,"[[], [], []]",Personal best. Team at my side. Running for @kodewithklossy 💚 Berlin Half ✅🏅,personal best team at my side running for berlin half,en,False,"{'Not Sponsored': 1, 'Endorsement': 1, 'Barter': 1}",Barter,2019-04-07 19:29:50,737156,2019/04,personal best team at my side running for @kodewithklossy berlin half,False,False,"['team at my' 'berlin half' 'side running for' 'best team at'
 'side running']","['team running berlin', 'running berlin half', 'best team running', 'personal best team', 'best team']",Personal best. Team at my side. Running for @kodewithklossy 💚 Berlin Half ✅🏅,Personal best. Team at my side. Running for @kodewithklossy 💚 Berlin Half ✅🏅,True,True
14,karliekloss,Happy birthday to my big *little* sister @natasupernova🦄 The world is a better place because of you and your beautiful heart 💘Hugs and kisses on your special day 🎂,[],[],[],98881,349,False,False,,"Photo by Karlie Kloss on February 28, 2019. Image may contain: 2 people","28/02/2019, 17:20:25",GraphImage,1989365129780126093,BubpQuhF-GN,[],US,mega,2019,US_mega,['Happy birthday to my big *little* sister @natasupernova🦄 The world is a better place because of you and your beautiful heart 💘Hugs and kisses on your special day 🎂'],1,[[]],Happy birthday to my big *little* sister @natasupernova🦄 The world is a better place because of you and your beautiful heart 💘Hugs and kisses on your special day 🎂,happy birthday to my big little sister the world is a better place because of you and your beautiful heart hugs and kisses on your special day,en,False,{'Not Sponsored': 2},Not Sponsored,2019-02-28 17:20:25,737118,2019/02,happy birthday to my big little sister @natasupernova the world is a better place because of you and your beautiful heart hugs and kisses on your special day,False,False,"['heart hugs' 'big little sister' 'and kisses on' 'sister the world'
 'beautiful heart hugs']","['happy birthday big', 'happy birthday', 'birthday big little', 'birthday big', 'sister world better']",Happy birthday to my big *little* sister @natasupernova🦄 The world is a better place because of you and your beautiful heart 💘Hugs and kisses on your special day 🎂,Happy birthday to my big *little* sister @natasupernova🦄 The world is a better place because of you and your beautiful heart 💘Hugs and kisses on your special day 🎂,False,False
15,karliekloss,Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,['#GoodGirl'],[],[],34619,172,False,False,,,"09/05/2020, 00:39:48",GraphSidecar,2304833525059152356,B_8aeEnj-nk,[],US,mega,2020,US_mega,['Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄'],1,[[]],Fantastic Pink coming to theaters 😉 near you @carolinaherrera 💕🎟🧠👄,fantastic pink coming to theaters near you,en,False,"{'Not Sponsored': 1, 'Endorsement': 2}",Endorsement,2020-05-09 00:39:48,737554,2020/05,fantastic pink coming to theaters near you #goodgirl @carolinaherrera,False,False,"['pink coming' 'fantastic pink' 'fantastic pink coming' 'pink coming to'
 'theaters near']","['pink coming theaters', 'fantastic pink coming', 'fantastic pink', 'pink coming', 'coming theaters near']",Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,True,True
16,karliekloss,"Happy 23rd Birthday to my forever little seesters ❤️👯‍♀️ I am so proud of you, I love watching you grow into the bold and beautiful women you are today. Here’s to more birthday celebrations together...but never growing up.",[],"['kimbykloss', 'kariannkloss']","['KimbyKloss🖤', 'Kariann Kloss']",72881,218,False,True,,"Photo shared by Karlie Kloss on March 16, 2018 tagging @kimbykloss, and @kariannkloss. Image may contain: 2 people","16/03/2018, 23:26:02",GraphImage,1736602424285458756,BgZprQ3nfFE,[],US,mega,2018,US_mega,"['Happy 23rd Birthday to my forever little seesters ❤️👯\u200d♀️ I am so proud of you, I love watching you grow into the bold and beautiful women you are today.', 'Here’s to more birthday celebrations together...but never growing up.']",2,"[[], []]","Happy 23rd Birthday to my forever little seesters ❤️👯‍♀️ I am so proud of you, I love watching you grow into the bold and beautiful women you are today. Here’s to more birthday celebrations together...but never growing up.",happy 23rd birthday to my forever little seesters i am so proud of you i love watching you grow into the bold and beautiful women you are today here s to more birthday celebrations together but never growing up,en,False,{'Not Sponsored': 3},Not Sponsored,2018-03-16 23:26:02,736769,2018/03,happy 23rd birthday to my forever little seesters i am so proud of you i love watching you grow into the bold and beautiful women you are today here s to more birthday celebrations together but never growing up,False,False,"['little seesters' 'are today here' 'seesters am so' 'to more birthday'
 'celebrations together but']","['happy 23rd birthday', '23rd birthday forever', '23rd birthday', 'women today birthday', 'birthday forever little']","Happy 23rd Birthday to my forever little seesters ❤️👯‍♀️ I am so proud of you, I love watching you grow into the bold and beautiful women you are today. Here’s to more birthday celebrations together...but never growing up.","Happy 23rd Birthday to my forever little seesters ❤️👯‍♀️ I am so proud of you, I love watching you grow into the bold and beautiful women you are today. Here’s to more birthday celebrations together...but never growing up.",False,False
17,karliekloss,Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,['#GoodGirl'],[],[],34621,172,False,False,,,"09/05/2020, 00:39:48",GraphSidecar,2304833525059152356,B_8aeEnj-nk,[],US,mega,2020,US_mega,['Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄'],1,[[]],Fantastic Pink coming to theaters 😉 near you @carolinaherrera 💕🎟🧠👄,fantastic pink coming to theaters near you,en,False,"{'Not Sponsored': 1, 'Endorsement': 2}",Endorsement,2020-05-09 00:39:48,737554,2020/05,fantastic pink coming to theaters near you #goodgirl @carolinaherrera,False,False,"['pink coming' 'fantastic pink' 'fantastic pink coming' 'pink coming to'
 'theaters near']","['pink coming theaters', 'fantastic pink coming', 'fantastic pink', 'pink coming', 'coming theaters near']",Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,True,True
18,karliekloss,Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,['#GoodGirl'],[],[],34625,172,False,False,,,"09/05/2020, 00:39:48",GraphSidecar,2304833525059152356,B_8aeEnj-nk,[],US,mega,2020,US_mega,['Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄'],1,[[]],Fantastic Pink coming to theaters 😉 near you @carolinaherrera 💕🎟🧠👄,fantastic pink coming to theaters near you,en,False,"{'Not Sponsored': 1, 'Endorsement': 2}",Endorsement,2020-05-09 00:39:48,737554,2020/05,fantastic pink coming to theaters near you #goodgirl @carolinaherrera,False,False,"['pink coming' 'fantastic pink' 'fantastic pink coming' 'pink coming to'
 'theaters near']","['pink coming theaters', 'fantastic pink coming', 'fantastic pink', 'pink coming', 'coming theaters near']",Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,Fantastic Pink coming to theaters 😉 near you #GoodGirl @carolinaherrera 💕🎟🧠👄,True,True
19,ab_bowen,It didn’t go quite to plan but here we are. 🤣🤣,[],[],[],91443,708,False,False,,"Photo by ALEX BOWEN on April 30, 2020. Image may contain: 1 person, closeup and indoor","30/04/2020, 19:58:49",GraphImage,2298893895046457351,B_nT9FGjugH,[],US,mega,2020,US_mega,"['It didn’t go quite to plan but here we are.', '🤣🤣']",2,"[[], []]",It didn’t go quite to plan but here we are. 🤣🤣,it didn t go quite to plan but here we are,en,False,{'Not Sponsored': 1},Not Sponsored,2020-04-30 19:58:49,737545,2020/04,it didn t go quite to plan but here we are,False,False,['quite to plan' 'didn go quite' 'quite to' 'go quite to' 'plan but here'],"['didn quite plan', 'quite plan', 'didn quite', 'plan', 'didn']",It didn’t go quite to plan but here we are. 🤣🤣,It didn’t go quite to plan but here we are. 🤣🤣,False,False
20,ab_bowen,Such a good day in Manchester with @oliviadbuck for the @lashiousbeauty launch in @primark got to see the boyyyy to @scottyspecial ❤️,[],[],[],24429,44,False,False,,"Photo by ALEX BOWEN on July 16, 2019. Image may contain: one or more people and people sitting","16/07/2019, 17:03:24",GraphImage,2089345420022026353,Bz-2Jb1gJBx,[],US,mega,2019,US_mega,['Such a good day in Manchester with @oliviadbuck for the @lashiousbeauty launch in @primark got to see the boyyyy to @scottyspecial ❤️'],1,[[]],Such a good day in Manchester with @oliviadbuck for the @lashiousbeauty launch in @primark got to see the boyyyy to @scottyspecial ❤️,such a good day in manchester with for the launch in got to see the boyyy to,en,False,"{'Not Sponsored': 2, 'Endorsement': 1}",Not Sponsored,2019-07-16 17:03:24,737256,2019/07,such a good day in manchester with @oliviadbuck for the @lashiousbeauty launch in @primark got to see the boyyy to @scottyspecial,False,False,['launch in got' 'in got to' 'the boyyy to' 'the boyyy' 'see the boyyy'],"['good day manchester', 'day manchester launch', 'day manchester', 'manchester launch got', 'manchester launch']",Such a good day in Manchester with @oliviadbuck for the @lashiousbeauty launch in @primark got to see the boyyyy to @scottyspecial ❤️,Such a good day in Manchester with @oliviadbuck for the @lashiousbeauty launch in @primark got to see the boyyyy to @scottyspecial ❤️,False,True
21,ab_bowen,It didn’t go quite to plan but here we are. 🤣🤣,[],[],[],91443,708,False,False,,"Photo by ALEX BOWEN on April 30, 2020. Image may contain: 1 person, closeup and indoor","30/04/2020, 19:58:49",GraphImage,2298893895046457351,B_nT9FGjugH,[],US,mega,2020,US_mega,"['It didn’t go quite to plan but here we are.', '🤣🤣']",2,"[[], []]",It didn’t go quite to plan but here we are. 🤣🤣,it didn t go quite to plan but here we are,en,False,{'Not Sponsored': 1},Not Sponsored,2020-04-30 19:58:49,737545,2020/04,it didn t go quite to plan but here we are,False,False,['quite to plan' 'didn go quite' 'quite to' 'go quite to' 'plan but here'],"['didn quite plan', 'quite plan', 'didn quite', 'plan', 'didn']",It didn’t go quite to plan but here we are. 🤣🤣,It didn’t go quite to plan but here we are. 🤣🤣,False,False
22,ab_bowen,"Three days to go until we get to share our big day with you!! #OliviaAndAlex Said Yes, this Friday on @TLCTVUK 🎉",['#OliviaAndAlex'],[],[],19440,274,False,False,,,"25/09/2018, 17:16:32",GraphVideo,1876267702508856225,BoJ14jXlCOh,[],US,mega,2018,US_mega,"['Three days to go until we get to share our big day with you!!', '#OliviaAndAlex Said Yes, this Friday on @TLCTVUK 🎉']",2,"[[], []]","Three days to go until we get to share our big day with you!! Said Yes, this Friday on @TLCTVUK 🎉",three days to go until we get to share our big day with you said yes this friday on,en,False,"{'Direct Sale': 1, 'Endorsement': 1, 'Not Sponsored': 1}",Direct Sale,2018-09-25 17:16:32,736962,2018/09,three days to go until we get to share our big day with you #oliviaandalex said yes this friday on @tlctvuk,False,False,"['share our big' 'go until we' 'with you said' 'until we get'
 'you said yes']","['said yes friday', 'big day said', 'share big day', 'day said yes', 'yes friday']","Three days to go until we get to share our big day with you!! #OliviaAndAlex Said Yes, this Friday on @TLCTVUK 🎉","Three days to go until we get to share our big day with you!! #OliviaAndAlex Said Yes, this Friday on @TLCTVUK 🎉",True,True
23,ab_bowen,@gymking AW|18 Rise collection now live at thegymking.com #Gymking #fashion 🔥,"['#Gymking', '#fashion']",[],[],2883,10,False,False,,,"20/09/2018, 20:00:28",GraphVideo,1872726337070599162,Bn9Qq5ynIv6,[],US,mega,2018,US_mega,['@gymking AW|18 Rise collection now live at thegymking.com #Gymking #fashion 🔥'],1,[[]],@gymking AW|18 Rise collection now live at thegymking.com 🔥,aw 18 rise collection now live at,en,False,{'Endorsement': 3},Endorsement,2018-09-20 20:00:28,736957,2018/09,@gymking aw rise collection now live at thegymking.com #gymking #fashion,False,False,"['rise collection now' 'aw 18 rise' '18 rise collection' 'rise collection'
 '18 rise']","['18 rise collection', 'rise collection live', 'aw 18 rise', '18 rise', 'rise collection']",@gymking AW|18 Rise collection now live at thegymking.com #Gymking #fashion 🔥,@gymking AW|18 Rise collection now live at thegymking.com #Gymking #fashion 🔥,True,True
24,ab_bowen,It didn’t go quite to plan but here we are. 🤣🤣,[],[],[],91444,708,False,False,,"Photo by ALEX BOWEN on April 30, 2020. Image may contain: 1 person, closeup and indoor","30/04/2020, 19:58:49",GraphImage,2298893895046457351,B_nT9FGjugH,[],US,mega,2020,US_mega,"['It didn’t go quite to plan but here we are.', '🤣🤣']",2,"[[], []]",It didn’t go quite to plan but here we are. 🤣🤣,it didn t go quite to plan but here we are,en,False,{'Not Sponsored': 1},Not Sponsored,2020-04-30 19:58:49,737545,2020/04,it didn t go quite to plan but here we are,False,False,['quite to plan' 'didn go quite' 'quite to' 'go quite to' 'plan but here'],"['didn quite plan', 'quite plan', 'didn quite', 'plan', 'didn']",It didn’t go quite to plan but here we are. 🤣🤣,It didn’t go quite to plan but here we are. 🤣🤣,False,False
25,ab_bowen,Great workout today something different to shock the body ✌🏽 using @proteinworld superman collection to build muscle #proteinworld #supermanblend,"['#proteinworld', '#supermanblend']",['proteinworld'],['Protein World'],23207,31,False,False,,"Photo shared by ALEX BOWEN on May 08, 2017 tagging @proteinworld. Image may contain: 1 person","08/05/2017, 20:05:11",GraphImage,1510341101565815204,BT1zzrQgKmk,[],US,mega,2017,US_mega,['Great workout today something different to shock the body ✌🏽 using @proteinworld superman collection to build muscle #proteinworld #supermanblend'],1,[[]],Great workout today something different to shock the body ✌🏽 using @proteinworld superman collection to build muscle,great workout today something different to shock the body using superman collection to build muscle,en,False,{'Endorsement': 1},Endorsement,2017-05-08 20:05:11,736457,2017/05,great workout today something different to shock the body using @proteinworld superman collection to build muscle #proteinworld #supermanblend,False,False,"['something different to' 'different to shock' 'using superman collection'
 'using superman' 'today something different']","['body using superman', 'build muscle', 'great workout', 'collection build muscle', 'great workout today']",Great workout today something different to shock the body ✌🏽 using @proteinworld superman collection to build muscle #proteinworld #supermanblend,Great workout today something different to shock the body ✌🏽 using @proteinworld superman collection to build muscle #proteinworld #supermanblend,True,True
26,ab_bowen,Great night last night with my @oliviadbuck at the @nordoffrobbins #charityevent #rugbydinner,"['#charityevent', '#rugbydinner']","['nordoffrobbins', 'oliviadbowen']","['Nordoff Robbins', 'Mrs Olivia Bowen']",27500,32,False,False,,"Photo shared by ALEX BOWEN on January 19, 2017 tagging @nordoffrobbins, and @oliviadbowen. Image may contain: 2 people","19/01/2017, 11:04:30",GraphImage,1431098613992685673,BPcSJttloBp,[],US,mega,2017,US_mega,['Great night last night with my @oliviadbuck at the @nordoffrobbins #charityevent #rugbydinner'],1,[[]],Great night last night with my @oliviadbuck at the @nordoffrobbins,great night last night with my at the,en,False,{'Not Sponsored': 2},Not Sponsored,2017-01-19 11:04:30,736348,2017/01,great night last night with my @oliviadbuck at the @nordoffrobbins #charityevent #rugbydinner,False,False,"['great night last' 'my at the' 'with my at' 'night last night'
 'night last']","['great night night', 'great night', 'night night', 'night', 'great']",Great night last night with my @oliviadbuck at the @nordoffrobbins #charityevent #rugbydinner,Great night last night with my @oliviadbuck at the @nordoffrobbins #charityevent #rugbydinner,False,True
27,ab_bowen,Literally me but black 😂💙 @tyclarke__ one of the best men for the big day 👌🏾,[],['tyclarke__'],['TYRONE.C'],27528,102,False,False,,"Photo shared by ALEX BOWEN on January 09, 2017 tagging @tyclarke__. Image may contain: 2 people","09/01/2017, 20:45:34",GraphImage,1424143317655244386,BPDks1OFk5i,[],US,mega,2017,US_mega,['Literally me but black 😂💙 @tyclarke__ one of the best men for the big day 👌🏾'],1,[[]],Literally me but black 😂💙 @tyclarke__ one of the best men for the big day 👌🏾,literally me but black one of the best men for the big day,en,False,{'Not Sponsored': 3},Not Sponsored,2017-01-09 20:45:34,736338,2017/01,literally me but black @tyclarke__ one of the best men for the big day,False,False,"['literally me but' 'best men for' 'the best men' 'men for the'
 'black one of']","['black best men', 'literally black best', 'black best', 'best men big', 'best men']",Literally me but black 😂💙 @tyclarke__ one of the best men for the big day 👌🏾,Literally me but black 😂💙 @tyclarke__ one of the best men for the big day 👌🏾,False,False
28,ab_bowen,It didn’t go quite to plan but here we are. 🤣🤣,[],[],[],91447,708,False,False,,"Photo by ALEX BOWEN on April 30, 2020. Image may contain: 1 person, closeup and indoor","30/04/2020, 19:58:49",GraphImage,2298893895046457351,B_nT9FGjugH,[],US,mega,2020,US_mega,"['It didn’t go quite to plan but here we are.', '🤣🤣']",2,"[[], []]",It didn’t go quite to plan but here we are. 🤣🤣,it didn t go quite to plan but here we are,en,False,{'Not Sponsored': 1},Not Sponsored,2020-04-30 19:58:49,737545,2020/04,it didn t go quite to plan but here we are,False,False,['quite to plan' 'didn go quite' 'quite to' 'go quite to' 'plan but here'],"['didn quite plan', 'quite plan', 'didn quite', 'plan', 'didn']",It didn’t go quite to plan but here we are. 🤣🤣,It didn’t go quite to plan but here we are. 🤣🤣,False,False
29,kandeejohnson,"MY FIRST TUTORIAL, IN A LOOOOOOONG TIME IS UP ON YOUTUBE...clickitty clack that link in my bio for a good time🥳 ❓WHO’S EXCITED!?!❓
#New #Quarantine #MakeupTutorial","['#New', '#Quarantine', '#MakeupTutorial']",[],[],1846,83,False,True,,,"09/05/2020, 01:14:23",GraphVideo,2304850357481995925,B_8eTBCJX6V,[],US,mega,2020,US_mega,"['MY FIRST TUTORIAL, IN A LOOOOOOONG TIME IS UP ON YOUTUBE...clickitty clack that link in my bio for a good time🥳 ❓WHO’S EXCITED!?', '!❓\n#New #Quarantine #MakeupTutorial']",2,"[[], []]","MY FIRST TUTORIAL, IN A LOOOOOOONG TIME IS UP ON YOUTUBE...clickitty clack that link in my bio for a good time🥳 ❓WHO’S EXCITED!?!❓",my first tutorial in a looong time is up on youtube clickitty clack that link in my bio for a good time who s excited,en,False,{'Not Sponsored': 2},Not Sponsored,2020-05-09 01:14:23,737554,2020/05,my first tutorial in a looong time is up on youtube clickitty clack that link in my bio for a good time who s excited #new #quarantine #makeuptutorial,False,False,"['youtube clickitty clack' 'clickitty clack that' 'my first tutorial'
 'on youtube clickitty' 'good time who']","['youtube clickitty clack', 'youtube clickitty', 'tutorial looong time', 'tutorial looong', 'time youtube clickitty']","MY FIRST TUTORIAL, IN A LOOOOOOONG TIME IS UP ON YOUTUBE...clickitty clack that link in my bio for a good time🥳 ❓WHO’S EXCITED!?!❓ #New #Quarantine #MakeupTutorial","MY FIRST TUTORIAL, IN A LOOOOOOONG TIME IS UP ON YOUTUBE...clickitty clack that link in my bio for a good time🥳 ❓WHO’S EXCITED!?!❓ #New #Quarantine #MakeupTutorial",False,False
